roi,revenue_mln
-32.20579956085579,0.33897100219572107
-61.79906678475382,0.1910046660762309
-32.751010527319345,0.33624494736340327
-51.2434188526131,0.24378290573693448
-62.72128802444495,0.18639355987777523
-54.22801920743105,0.22885990396284472
-97.57595941611163,0.012120202919441825
-59.84619063339196,0.2007690468330402
-16.22346117060889,0.41888269414695556
-26.62771520436951,0.36686142397815247
-85.12815261984879,0.0743592369007561
-47.09985073117543,0.26450074634412285
-53.67398253195055,0.2316300873402473
-39.15336020108653,0.30423319899456736
-57.59814067545377,0.21200929662273113
-65.956734518625,0.170216327406875
-26.05533733773856,0.3697233133113072
-54.47967938081607,0.22760160309591965
-27.972848929940962,0.3601357553502952
-35.143209098354745,0.3242839545082263
-68.27773575303335,0.1586113212348332
-64.26021108053979,0.17869894459730107
-10.769580765331055,0.4461520961733447
-55.11524680000224,0.22442376599998878
-79.35276590204143,0.10323617048979282
-90.61334892818937,0.046933255359053155
-35.14968277403682,0.3242515861298159
-55.91087446182976,0.2204456276908512
-80.20642730941285,0.09896786345293578
-42.791203284779975,0.2860439835761001
-55.924778187348956,0.22037610906325525
-100.0,0.0
-44.982511359418055,0.27508744320290973
-25.990033090733846,0.3700498345463308
5.302301801848763,0.5265115090092438
-59.109628467806004,0.20445185766096996
-54.065059739526866,0.22967470130236564
-19.015387621561118,0.4049230618921944
-55.69586053733471,0.22152069731332644
-52.97597288061421,0.23512013559692896
-76.0872038630249,0.11956398068487552
-95.570793691663,0.022146031541685013
-36.71714449439144,0.3164142775280428
-92.48903665337357,0.03755481673313216
-30.901626455421848,0.34549186772289076
-80.10626425733825,0.09946867871330874
-53.233827591880136,0.23383086204059936
-69.49672784077259,0.152516360796137
-30.03570821537397,0.34982145892313016
-52.32534688248518,0.2383732655875741
-10.023077742164755,0.44988461128917623
-87.644838759173,0.061775806204135
-49.44226832816947,0.25278865835915265
-58.792298956450686,0.20603850521774655
-52.858582365894826,0.23570708817052588
-19.287725214019158,0.4035613739299042
-45.06841759968658,0.2746579120015671
-89.27360736421446,0.05363196317892768
-46.390030144392114,0.26804984927803943
-70.60253510601405,0.14698732446992976
-72.07538188956097,0.1396230905521951
-33.31996612159773,0.33340016939201134
-75.36581589352625,0.1231709205323688
-69.68699815255448,0.1515650092372276
-59.173284326431876,0.20413357836784066
-35.86260467486254,0.3206869766256873
-45.16352543721456,0.2741823728139272
-65.97997224280283,0.17010013878598582
-66.9432771859029,0.16528361407048556
-89.59514442687573,0.05202427786562136
-79.38354817838427,0.1030822591080787
-76.69339504644115,0.11653302476779424
-63.808442391516465,0.18095778804241766
-9.317269459970356,0.4534136527001482
